TxTime(sec),RxTime(sec),Latency(ms),FrameID,FrameType,PacketIndex,TotalPackets,FwdRef,BwdRef
8.653000,8.655004,2.004,171,P,3,30,168,-1
8.653000,8.655172,2.172,171,P,4,30,168,-1
8.653000,8.655341,2.341,171,P,5,30,168,-1
8.653000,8.655510,2.510,171,P,6,30,168,-1
8.653000,8.655679,2.679,171,P,7,30,168,-1
8.653000,8.655848,2.848,171,P,8,30,168,-1
8.653000,8.656017,3.017,171,P,9,30,168,-1
8.653000,8.656186,3.186,171,P,10,30,168,-1
8.653000,8.656355,3.355,171,P,11,30,168,-1
8.653000,8.656524,3.524,171,P,12,30,168,-1
8.653000,8.656693,3.693,171,P,13,30,168,-1
8.653000,8.656862,3.862,171,P,14,30,168,-1
8.653000,8.657031,4.031,171,P,15,30,168,-1
8.653000,8.657199,4.199,171,P,16,30,168,-1
8.653000,8.657368,4.368,171,P,17,30,168,-1
8.653000,8.657537,4.537,171,P,18,30,168,-1
8.653000,8.657706,4.706,171,P,19,30,168,-1
8.653000,8.657875,4.875,171,P,20,30,168,-1
8.653000,8.658044,5.044,171,P,21,30,168,-1
8.653000,8.658213,5.213,171,P,22,30,168,-1
8.653000,8.658382,5.382,171,P,23,30,168,-1
8.653000,8.658551,5.551,171,P,24,30,168,-1
8.653000,8.658720,5.720,171,P,25,30,168,-1
8.653000,8.658889,5.889,171,P,26,30,168,-1
8.653000,8.659058,6.058,171,P,27,30,168,-1
8.653000,8.659226,6.226,171,P,28,30,168,-1
8.653000,8.659414,6.414,171,P,29,30,168,-1
8.686000,8.687247,1.247,172,B,0,5,171,174
8.686000,8.687644,1.644,172,B,1,5,171,174
8.686000,8.687813,1.813,172,B,2,5,171,174
8.686000,8.687982,1.982,172,B,3,5,171,174
8.686000,8.688169,2.169,172,B,4,5,171,174
8.719000,8.720246,1.246,173,B,0,5,171,174
8.719000,8.720634,1.634,173,B,1,5,171,174
8.719000,8.720803,1.803,173,B,2,5,171,174
8.719000,8.720972,1.972,173,B,3,5,171,174
8.719000,8.721159,2.159,173,B,4,5,171,174
8.752000,8.753248,1.248,174,P,0,30,171,-1
8.752000,8.753610,1.610,174,P,1,30,171,-1
8.752000,8.753779,1.779,174,P,2,30,171,-1
8.752000,8.753948,1.948,174,P,3,30,171,-1
8.752000,8.754116,2.116,174,P,4,30,171,-1
8.752000,8.754285,2.285,174,P,5,30,171,-1
8.752000,8.754454,2.454,174,P,6,30,171,-1
8.752000,8.754623,2.623,174,P,7,30,171,-1
8.752000,8.754792,2.792,174,P,8,30,171,-1
8.752000,8.754961,2.961,174,P,9,30,171,-1
8.752000,8.755130,3.130,174,P,10,30,171,-1
8.752000,8.755299,3.299,174,P,11,30,171,-1
8.752000,8.755468,3.468,174,P,12,30,171,-1
8.752000,8.755637,3.637,174,P,13,30,171,-1
8.752000,8.755806,3.806,174,P,14,30,171,-1
8.752000,8.755975,3.975,174,P,15,30,171,-1
8.752000,8.756143,4.143,174,P,16,30,171,-1
8.752000,8.756312,4.312,174,P,17,30,171,-1
8.752000,8.756481,4.481,174,P,18,30,171,-1
8.752000,8.756650,4.650,174,P,19,30,171,-1
8.752000,8.756819,4.819,174,P,20,30,171,-1
8.752000,8.756988,4.988,174,P,21,30,171,-1
8.752000,8.757157,5.157,174,P,22,30,171,-1
8.752000,8.757326,5.326,174,P,23,30,171,-1
8.752000,8.757495,5.495,174,P,24,30,171,-1
8.752000,8.757664,5.664,174,P,25,30,171,-1
8.752000,8.757833,5.833,174,P,26,30,171,-1
8.752000,8.758002,6.002,174,P,27,30,171,-1
8.752000,8.758170,6.170,174,P,28,30,171,-1
8.752000,8.758358,6.358,174,P,29,30,171,-1
8.785000,8.786245,1.245,175,B,0,5,174,177
8.785000,8.786570,1.570,175,B,1,5,174,177
8.785000,8.786739,1.739,175,B,2,5,174,177
8.785000,8.786908,1.908,175,B,3,5,174,177
8.785000,8.787095,2.095,175,B,4,5,174,177
8.818000,8.819244,1.244,176,B,0,5,174,177
8.818000,8.819560,1.560,176,B,1,5,174,177
8.818000,8.819729,1.729,176,B,2,5,174,177
8.818000,8.819898,1.898,176,B,3,5,174,177
8.818000,8.820085,2.085,176,B,4,5,174,177
8.851000,8.852246,1.246,177,P,0,30,174,-1
8.851000,8.852599,1.599,177,P,1,30,174,-1
8.851000,8.852768,1.768,177,P,2,30,174,-1
8.851000,8.852937,1.937,177,P,3,30,174,-1
8.851000,8.853105,2.105,177,P,4,30,174,-1
8.851000,8.853274,2.274,177,P,5,30,174,-1
8.851000,8.853443,2.443,177,P,6,30,174,-1
8.851000,8.853612,2.612,177,P,7,30,174,-1
8.851000,8.853781,2.781,177,P,8,30,174,-1
8.851000,8.853950,2.950,177,P,9,30,174,-1
8.851000,8.854119,3.119,177,P,10,30,174,-1
8.851000,8.854288,3.288,177,P,11,30,174,-1
8.851000,8.854457,3.457,177,P,12,30,174,-1
8.851000,8.854626,3.626,177,P,13,30,174,-1
8.851000,8.854795,3.795,177,P,14,30,174,-1
8.851000,8.854964,3.964,177,P,15,30,174,-1
8.851000,8.855132,4.132,177,P,16,30,174,-1
8.851000,8.855301,4.301,177,P,17,30,174,-1
8.851000,8.855470,4.470,177,P,18,30,174,-1
8.851000,8.855639,4.639,177,P,19,30,174,-1
8.851000,8.855808,4.808,177,P,20,30,174,-1
8.851000,8.855977,4.977,177,P,21,30,174,-1
8.851000,8.856146,5.146,177,P,22,30,174,-1
8.851000,8.856315,5.315,177,P,23,30,174,-1
8.851000,8.856484,5.484,177,P,24,30,174,-1
8.851000,8.856653,5.653,177,P,25,30,174,-1
8.851000,8.856822,5.822,177,P,26,30,174,-1
8.851000,8.856991,5.991,177,P,27,30,174,-1
8.851000,8.857159,6.159,177,P,28,30,174,-1
8.851000,8.857347,6.347,177,P,29,30,174,-1
8.884000,8.885243,1.243,178,B,0,5,177,180
8.884000,8.885613,1.613,178,B,1,5,177,180
8.884000,8.885782,1.782,178,B,2,5,177,180
8.884000,8.885951,1.951,178,B,3,5,177,180
8.884000,8.886138,2.138,178,B,4,5,177,180
8.917000,8.918251,1.251,179,P,0,30,177,-1
8.917000,8.918666,1.666,179,P,1,30,177,-1
8.917000,8.918835,1.835,179,P,2,30,177,-1
8.917000,8.919004,2.004,179,P,3,30,177,-1
8.917000,8.919173,2.173,179,P,4,30,177,-1
8.917000,8.919342,2.342,179,P,5,30,177,-1
8.917000,8.919511,2.511,179,P,6,30,177,-1
8.917000,8.919680,2.680,179,P,7,30,177,-1
8.917000,8.919849,2.849,179,P,8,30,177,-1
8.917000,8.920018,3.018,179,P,9,30,177,-1
8.917000,8.920187,3.187,179,P,10,30,177,-1
8.917000,8.920356,3.356,179,P,11,30,177,-1
8.917000,8.920524,3.524,179,P,12,30,177,-1
8.917000,8.920693,3.693,179,P,13,30,177,-1
8.917000,8.920862,3.862,179,P,14,30,177,-1
8.917000,8.921031,4.031,179,P,15,30,177,-1
8.917000,8.921200,4.200,179,P,16,30,177,-1
8.917000,8.921369,4.369,179,P,17,30,177,-1
8.917000,8.921538,4.538,179,P,18,30,177,-1
8.917000,8.921707,4.707,179,P,19,30,177,-1
8.917000,8.921876,4.876,179,P,20,30,177,-1
8.917000,8.922045,5.045,179,P,21,30,177,-1
8.917000,8.922214,5.214,179,P,22,30,177,-1
8.917000,8.922383,5.383,179,P,23,30,177,-1
8.917000,8.922551,5.551,179,P,24,30,177,-1
8.917000,8.922720,5.720,179,P,25,30,177,-1
8.917000,8.922889,5.889,179,P,26,30,177,-1
8.917000,8.923058,6.058,179,P,27,30,177,-1
8.917000,8.923227,6.227,179,P,28,30,177,-1
8.917000,8.923415,6.415,179,P,29,30,177,-1
8.950000,8.951247,1.247,180,I,0,50,-1,-1
8.950000,8.951618,1.618,180,I,1,50,-1,-1
8.950000,8.951787,1.787,180,I,2,50,-1,-1
8.950000,8.951956,1.956,180,I,3,50,-1,-1
8.950000,8.952124,2.124,180,I,4,50,-1,-1
8.950000,8.952293,2.293,180,I,5,50,-1,-1
8.950000,8.952462,2.462,180,I,6,50,-1,-1
8.950000,8.952631,2.631,180,I,7,50,-1,-1
8.950000,8.952800,2.800,180,I,8,50,-1,-1
8.950000,8.952969,2.969,180,I,9,50,-1,-1
8.950000,8.953138,3.138,180,I,10,50,-1,-1
8.950000,8.953307,3.307,180,I,11,50,-1,-1
8.950000,8.953476,3.476,180,I,12,50,-1,-1
8.950000,8.953645,3.645,180,I,13,50,-1,-1
8.950000,8.953814,3.814,180,I,14,50,-1,-1
8.950000,8.953983,3.983,180,I,15,50,-1,-1
8.950000,8.954151,4.151,180,I,16,50,-1,-1
8.950000,8.954320,4.320,180,I,17,50,-1,-1
8.950000,8.954489,4.489,180,I,18,50,-1,-1
8.950000,8.954658,4.658,180,I,19,50,-1,-1
8.950000,8.954827,4.827,180,I,20,50,-1,-1
8.950000,8.954996,4.996,180,I,21,50,-1,-1
8.950000,8.955165,5.165,180,I,22,50,-1,-1
8.950000,8.955334,5.334,180,I,23,50,-1,-1
8.950000,8.955503,5.503,180,I,24,50,-1,-1
8.950000,8.955672,5.672,180,I,25,50,-1,-1
8.950000,8.955841,5.841,180,I,26,50,-1,-1
8.950000,8.956010,6.010,180,I,27,50,-1,-1
8.950000,8.956178,6.178,180,I,28,50,-1,-1
8.950000,8.956347,6.347,180,I,29,50,-1,-1
8.950000,8.956516,6.516,180,I,30,50,-1,-1
8.950000,8.956685,6.685,180,I,31,50,-1,-1
8.950000,8.956862,6.862,180,I,32,50,-1,-1
8.950000,8.957268,7.268,180,I,33,50,-1,-1
8.950000,8.957437,7.437,180,I,34,50,-1,-1
8.950000,8.957606,7.606,180,I,35,50,-1,-1
8.950000,8.957775,7.775,180,I,36,50,-1,-1
8.950000,8.957943,7.943,180,I,37,50,-1,-1
8.950000,8.958112,8.112,180,I,38,50,-1,-1
8.950000,8.958281,8.281,180,I,39,50,-1,-1
8.950000,8.958450,8.450,180,I,40,50,-1,-1
8.950000,8.958619,8.619,180,I,41,50,-1,-1
8.950000,8.958788,8.788,180,I,42,50,-1,-1
8.950000,8.958957,8.957,180,I,43,50,-1,-1
8.950000,8.959126,9.126,180,I,44,50,-1,-1
8.950000,8.959295,9.295,180,I,45,50,-1,-1
8.950000,8.959464,9.464,180,I,46,50,-1,-1
8.950000,8.959633,9.633,180,I,47,50,-1,-1
8.950000,8.959802,9.802,180,I,48,50,-1,-1
8.950000,8.959985,9.985,180,I,49,50,-1,-1
8.983000,8.984244,1.244,181,B,0,5,180,183
8.983000,8.984668,1.668,181,B,1,5,180,183
8.983000,8.984837,1.837,181,B,2,5,180,183
8.983000,8.985006,2.006,181,B,3,5,180,183
8.983000,8.985193,2.193,181,B,4,5,180,183
9.016000,9.017246,1.246,182,B,0,5,180,183
9.016000,9.019624,3.624,182,B,1,5,180,183
9.016000,9.019793,3.793,182,B,2,5,180,183
9.016000,9.019962,3.962,182,B,3,5,180,183
9.016000,9.020149,4.149,182,B,4,5,180,183
9.049000,9.050249,1.249,183,P,0,30,180,-1
9.049000,9.050566,1.566,183,P,1,30,180,-1
9.049000,9.050735,1.735,183,P,2,30,180,-1
9.049000,9.050903,1.903,183,P,3,30,180,-1
9.049000,9.051072,2.072,183,P,4,30,180,-1
9.049000,9.051241,2.241,183,P,5,30,180,-1
9.049000,9.051410,2.410,183,P,6,30,180,-1
9.049000,9.051579,2.579,183,P,7,30,180,-1
9.049000,9.051748,2.748,183,P,8,30,180,-1
9.049000,9.051917,2.917,183,P,9,30,180,-1
9.049000,9.052086,3.086,183,P,10,30,180,-1
9.049000,9.052255,3.255,183,P,11,30,180,-1
9.049000,9.052424,3.424,183,P,12,30,180,-1
9.049000,9.052593,3.593,183,P,13,30,180,-1
9.049000,9.052762,3.762,183,P,14,30,180,-1
9.049000,9.052930,3.930,183,P,15,30,180,-1
9.049000,9.053099,4.099,183,P,16,30,180,-1
9.049000,9.053268,4.268,183,P,17,30,180,-1
9.049000,9.053437,4.437,183,P,18,30,180,-1
9.049000,9.053606,4.606,183,P,19,30,180,-1
9.049000,9.053775,4.775,183,P,20,30,180,-1
9.049000,9.053944,4.944,183,P,21,30,180,-1
9.049000,9.054113,5.113,183,P,22,30,180,-1
9.049000,9.054282,5.282,183,P,23,30,180,-1
9.049000,9.054451,5.451,183,P,24,30,180,-1
9.049000,9.054620,5.620,183,P,25,30,180,-1
9.049000,9.054789,5.789,183,P,26,30,180,-1
9.049000,9.054978,5.978,183,P,27,30,180,-1
9.049000,9.055348,6.348,183,P,28,30,180,-1
9.049000,9.055537,6.537,183,P,29,30,180,-1
9.082000,9.083243,1.243,184,B,0,5,183,186
9.082000,9.083658,1.658,184,B,1,5,183,186
9.082000,9.083827,1.827,184,B,2,5,183,186
9.082000,9.083996,1.996,184,B,3,5,183,186
9.082000,9.084183,2.183,184,B,4,5,183,186
9.115000,9.116245,1.245,185,B,0,5,183,186
9.115000,9.116642,1.642,185,B,1,5,183,186
9.115000,9.116811,1.811,185,B,2,5,183,186
9.115000,9.116980,1.980,185,B,3,5,183,186
9.115000,9.117167,2.167,185,B,4,5,183,186
9.148000,9.149250,1.250,186,P,0,30,183,-1
9.148000,9.149557,1.557,186,P,1,30,183,-1
9.148000,9.149726,1.726,186,P,2,30,183,-1
9.148000,9.149895,1.895,186,P,3,30,183,-1
9.148000,9.150064,2.064,186,P,4,30,183,-1
9.148000,9.150233,2.233,186,P,5,30,183,-1
9.148000,9.150402,2.402,186,P,6,30,183,-1
9.148000,9.150571,2.571,186,P,7,30,183,-1
9.148000,9.150740,2.740,186,P,8,30,183,-1
9.148000,9.150909,2.909,186,P,9,30,183,-1
9.148000,9.151078,3.078,186,P,10,30,183,-1
9.148000,9.151247,3.247,186,P,11,30,183,-1
9.148000,9.151415,3.415,186,P,12,30,183,-1
9.148000,9.151584,3.584,186,P,13,30,183,-1
9.148000,9.151753,3.753,186,P,14,30,183,-1
9.148000,9.151922,3.922,186,P,15,30,183,-1
9.148000,9.152091,4.091,186,P,16,30,183,-1
9.148000,9.152260,4.260,186,P,17,30,183,-1
9.148000,9.152429,4.429,186,P,18,30,183,-1
9.148000,9.152598,4.598,186,P,19,30,183,-1
9.148000,9.152767,4.767,186,P,20,30,183,-1
9.148000,9.152936,4.936,186,P,21,30,183,-1
9.148000,9.153105,5.105,186,P,22,30,183,-1
9.148000,9.153274,5.274,186,P,23,30,183,-1
9.148000,9.153442,5.442,186,P,24,30,183,-1
9.148000,9.153611,5.611,186,P,25,30,183,-1
9.148000,9.153780,5.780,186,P,26,30,183,-1
9.148000,9.153970,5.970,186,P,27,30,183,-1
9.148000,9.154394,6.394,186,P,28,30,183,-1
9.148000,9.154582,6.582,186,P,29,30,183,-1
9.181000,9.182243,1.243,187,B,0,5,186,189
9.181000,9.182632,1.632,187,B,1,5,186,189
9.181000,9.182801,1.801,187,B,2,5,186,189
9.181000,9.182970,1.970,187,B,3,5,186,189
9.181000,9.183157,2.157,187,B,4,5,186,189
9.214000,9.215246,1.246,188,B,0,5,186,189
9.214000,9.215562,1.562,188,B,1,5,186,189
9.214000,9.215731,1.731,188,B,2,5,186,189
9.214000,9.215900,1.900,188,B,3,5,186,189
9.214000,9.216087,2.087,188,B,4,5,186,189
9.247000,9.248248,1.248,189,P,0,30,186,-1
9.247000,9.248672,1.672,189,P,1,30,186,-1
9.247000,9.248841,1.841,189,P,2,30,186,-1
9.247000,9.249010,2.010,189,P,3,30,186,-1
9.247000,9.249179,2.179,189,P,4,30,186,-1
9.247000,9.249348,2.348,189,P,5,30,186,-1
9.247000,9.249517,2.517,189,P,6,30,186,-1
9.247000,9.249686,2.686,189,P,7,30,186,-1
9.247000,9.249855,2.855,189,P,8,30,186,-1
9.247000,9.250024,3.024,189,P,9,30,186,-1
9.247000,9.250193,3.193,189,P,10,30,186,-1
9.247000,9.250362,3.362,189,P,11,30,186,-1
9.247000,9.250530,3.530,189,P,12,30,186,-1
9.247000,9.250699,3.699,189,P,13,30,186,-1
9.247000,9.250868,3.868,189,P,14,30,186,-1
9.247000,9.251037,4.037,189,P,15,30,186,-1
9.247000,9.251206,4.206,189,P,16,30,186,-1
9.247000,9.251375,4.375,189,P,17,30,186,-1
9.247000,9.251544,4.544,189,P,18,30,186,-1
9.247000,9.251713,4.713,189,P,19,30,186,-1
9.247000,9.251882,4.882,189,P,20,30,186,-1
9.247000,9.252051,5.051,189,P,21,30,186,-1
9.247000,9.252220,5.220,189,P,22,30,186,-1
9.247000,9.252389,5.389,189,P,23,30,186,-1
9.247000,9.252557,5.557,189,P,24,30,186,-1
9.247000,9.252726,5.726,189,P,25,30,186,-1
9.247000,9.252895,5.895,189,P,26,30,186,-1
9.247000,9.253064,6.064,189,P,27,30,186,-1
9.247000,9.253233,6.233,189,P,28,30,186,-1
9.247000,9.253421,6.421,189,P,29,30,186,-1
9.280000,9.281244,1.244,190,B,0,5,189,192
9.280000,9.281651,1.651,190,B,1,5,189,192
9.280000,9.281820,1.820,190,B,2,5,189,192
9.280000,9.281989,1.989,190,B,3,5,189,192
9.280000,9.282175,2.175,190,B,4,5,189,192
9.313000,9.314247,1.247,191,B,0,5,189,192
9.313000,9.314617,1.617,191,B,1,5,189,192
9.313000,9.314786,1.786,191,B,2,5,189,192
9.313000,9.314955,1.955,191,B,3,5,189,192
9.313000,9.315142,2.142,191,B,4,5,189,192
9.346000,9.347246,1.246,192,P,0,30,189,-1
9.346000,9.347634,1.634,192,P,1,30,189,-1
9.346000,9.347803,1.803,192,P,2,30,189,-1
9.346000,9.347972,1.972,192,P,3,30,189,-1
9.346000,9.348141,2.141,192,P,4,30,189,-1
9.346000,9.348310,2.310,192,P,5,30,189,-1
9.346000,9.348479,2.479,192,P,6,30,189,-1
9.346000,9.348648,2.648,192,P,7,30,189,-1
9.346000,9.348817,2.817,192,P,8,30,189,-1
9.346000,9.348986,2.986,192,P,9,30,189,-1
9.346000,9.349155,3.155,192,P,10,30,189,-1
9.346000,9.349324,3.324,192,P,11,30,189,-1
9.346000,9.349492,3.492,192,P,12,30,189,-1
9.346000,9.349661,3.661,192,P,13,30,189,-1
9.346000,9.349830,3.830,192,P,14,30,189,-1
9.346000,9.349999,3.999,192,P,15,30,189,-1
9.346000,9.350168,4.168,192,P,16,30,189,-1
9.346000,9.350337,4.337,192,P,17,30,189,-1
9.346000,9.350506,4.506,192,P,18,30,189,-1
9.346000,9.350675,4.675,192,P,19,30,189,-1
9.346000,9.350844,4.844,192,P,20,30,189,-1
9.346000,9.351013,5.013,192,P,21,30,189,-1
9.346000,9.351182,5.182,192,P,22,30,189,-1
9.346000,9.351351,5.351,192,P,23,30,189,-1
9.346000,9.351519,5.519,192,P,24,30,189,-1
9.346000,9.351688,5.688,192,P,25,30,189,-1
9.346000,9.351857,5.857,192,P,26,30,189,-1
9.346000,9.352026,6.026,192,P,27,30,189,-1
9.346000,9.352195,6.195,192,P,28,30,189,-1
9.346000,9.352383,6.383,192,P,29,30,189,-1
9.379000,9.380242,1.242,193,B,0,5,192,195
9.379000,9.380631,1.631,193,B,1,5,192,195
9.379000,9.380800,1.800,193,B,2,5,192,195
9.379000,9.380969,1.969,193,B,3,5,192,195
9.379000,9.381155,2.155,193,B,4,5,192,195
9.412000,9.413245,1.245,194,B,0,5,192,195
9.412000,9.413660,1.660,194,B,1,5,192,195
9.412000,9.413829,1.829,194,B,2,5,192,195
9.412000,9.413998,1.998,194,B,3,5,192,195
9.412000,9.414185,2.185,194,B,4,5,192,195
9.445000,9.446244,1.244,195,P,0,30,192,-1
9.445000,9.446560,1.560,195,P,1,30,192,-1
9.445000,9.446729,1.729,195,P,2,30,192,-1
9.445000,9.446898,1.898,195,P,3,30,192,-1
9.445000,9.447067,2.067,195,P,4,30,192,-1
9.445000,9.447236,2.236,195,P,5,30,192,-1
9.445000,9.447405,2.405,195,P,6,30,192,-1
9.445000,9.447574,2.574,195,P,7,30,192,-1
9.445000,9.447743,2.743,195,P,8,30,192,-1
9.445000,9.447912,2.912,195,P,9,30,192,-1
9.445000,9.448081,3.081,195,P,10,30,192,-1
9.445000,9.448250,3.250,195,P,11,30,192,-1
9.445000,9.448418,3.418,195,P,12,30,192,-1
9.445000,9.448587,3.587,195,P,13,30,192,-1
9.445000,9.448756,3.756,195,P,14,30,192,-1
9.445000,9.448925,3.925,195,P,15,30,192,-1
9.445000,9.449094,4.094,195,P,16,30,192,-1
9.445000,9.449263,4.263,195,P,17,30,192,-1
9.445000,9.449432,4.432,195,P,18,30,192,-1
9.445000,9.449601,4.601,195,P,19,30,192,-1
9.445000,9.449770,4.770,195,P,20,30,192,-1
9.445000,9.449939,4.939,195,P,21,30,192,-1
9.445000,9.450108,5.108,195,P,22,30,192,-1
9.445000,9.450277,5.277,195,P,23,30,192,-1
9.445000,9.450445,5.445,195,P,24,30,192,-1
9.445000,9.450614,5.614,195,P,25,30,192,-1
9.445000,9.450783,5.783,195,P,26,30,192,-1
9.445000,9.450973,5.973,195,P,27,30,192,-1
9.445000,9.451316,6.316,195,P,28,30,192,-1
9.445000,9.451504,6.504,195,P,29,30,192,-1
9.478000,9.479246,1.246,196,B,0,5,195,198
9.478000,9.479608,1.608,196,B,1,5,195,198
9.478000,9.479777,1.777,196,B,2,5,195,198
9.478000,9.479946,1.946,196,B,3,5,195,198
9.478000,9.480133,2.133,196,B,4,5,195,198
9.511000,9.512249,1.249,197,B,0,5,195,198
9.511000,9.512601,1.601,197,B,1,5,195,198
9.511000,9.512770,1.770,197,B,2,5,195,198
9.511000,9.512939,1.939,197,B,3,5,195,198
9.511000,9.513126,2.126,197,B,4,5,195,198
9.544000,9.545251,1.251,198,P,0,30,195,-1
9.544000,9.545684,1.684,198,P,1,30,195,-1
9.544000,9.545853,1.853,198,P,2,30,195,-1
9.544000,9.546022,2.022,198,P,3,30,195,-1
9.544000,9.546191,2.191,198,P,4,30,195,-1
9.544000,9.546360,2.360,198,P,5,30,195,-1
9.544000,9.546529,2.529,198,P,6,30,195,-1
9.544000,9.546698,2.698,198,P,7,30,195,-1
9.544000,9.546867,2.867,198,P,8,30,195,-1
9.544000,9.547036,3.036,198,P,9,30,195,-1
9.544000,9.547205,3.205,198,P,10,30,195,-1
9.544000,9.547374,3.374,198,P,11,30,195,-1
9.544000,9.547542,3.542,198,P,12,30,195,-1
9.544000,9.547711,3.711,198,P,13,30,195,-1
9.544000,9.547880,3.880,198,P,14,30,195,-1
9.544000,9.548049,4.049,198,P,15,30,195,-1
9.544000,9.548218,4.218,198,P,16,30,195,-1
9.544000,9.548387,4.387,198,P,17,30,195,-1
9.544000,9.548556,4.556,198,P,18,30,195,-1
9.544000,9.548725,4.725,198,P,19,30,195,-1
9.544000,9.548894,4.894,198,P,20,30,195,-1
9.544000,9.549063,5.063,198,P,21,30,195,-1
9.544000,9.549232,5.232,198,P,22,30,195,-1
9.544000,9.549401,5.401,198,P,23,30,195,-1
9.544000,9.549569,5.569,198,P,24,30,195,-1
9.544000,9.549738,5.738,198,P,25,30,195,-1
9.544000,9.549907,5.907,198,P,26,30,195,-1
9.544000,9.550076,6.076,198,P,27,30,195,-1
9.544000,9.550245,6.245,198,P,28,30,195,-1
9.544000,9.550433,6.433,198,P,29,30,195,-1
9.577000,9.578247,1.247,199,B,0,5,198,201
9.577000,9.578573,1.573,199,B,1,5,198,201
9.577000,9.578742,1.742,199,B,2,5,198,201
9.577000,9.578911,1.911,199,B,3,5,198,201
9.577000,9.579097,2.097,199,B,4,5,198,201
9.610000,9.611250,1.250,200,B,0,5,198,201
9.610000,9.611575,1.575,200,B,1,5,198,201
9.610000,9.611744,1.744,200,B,2,5,198,201
9.610000,9.611913,1.913,200,B,3,5,198,201
9.610000,9.612100,2.100,200,B,4,5,198,201
9.643000,9.644249,1.249,201,P,0,30,198,-1
9.643000,9.644547,1.547,201,P,1,30,198,-1
9.643000,9.644716,1.716,201,P,2,30,198,-1
9.643000,9.644885,1.885,201,P,3,30,198,-1
9.643000,9.645054,2.054,201,P,4,30,198,-1
9.643000,9.645223,2.223,201,P,5,30,198,-1
9.643000,9.645392,2.392,201,P,6,30,198,-1
9.643000,9.645561,2.561,201,P,7,30,198,-1
9.643000,9.645730,2.730,201,P,8,30,198,-1
9.643000,9.645899,2.899,201,P,9,30,198,-1
9.643000,9.646068,3.068,201,P,10,30,198,-1
9.643000,9.646237,3.237,201,P,11,30,198,-1
9.643000,9.646405,3.405,201,P,12,30,198,-1
9.643000,9.646574,3.574,201,P,13,30,198,-1
9.643000,9.646743,3.743,201,P,14,30,198,-1
9.643000,9.646912,3.912,201,P,15,30,198,-1
9.643000,9.647081,4.081,201,P,16,30,198,-1
9.643000,9.647250,4.250,201,P,17,30,198,-1
9.643000,9.647419,4.419,201,P,18,30,198,-1
9.643000,9.647588,4.588,201,P,19,30,198,-1
9.643000,9.647757,4.757,201,P,20,30,198,-1
9.643000,9.647926,4.926,201,P,21,30,198,-1
9.643000,9.648095,5.095,201,P,22,30,198,-1
9.643000,9.648264,5.264,201,P,23,30,198,-1
9.643000,9.648432,5.432,201,P,24,30,198,-1
9.643000,9.648601,5.601,201,P,25,30,198,-1
9.643000,9.648784,5.784,201,P,26,30,198,-1
9.643000,9.649190,6.190,201,P,27,30,198,-1
9.643000,9.649358,6.358,201,P,28,30,198,-1
9.643000,9.649538,6.538,201,P,29,30,198,-1
9.676000,9.677244,1.244,202,B,0,5,201,204
9.676000,9.677642,1.642,202,B,1,5,201,204
9.676000,9.677811,1.811,202,B,2,5,201,204
9.676000,9.677980,1.980,202,B,3,5,201,204
9.676000,9.678167,2.167,202,B,4,5,201,204
9.709000,9.710247,1.247,203,B,0,5,201,204
9.709000,9.710617,1.617,203,B,1,5,201,204
9.709000,9.710786,1.786,203,B,2,5,201,204
9.709000,9.710955,1.955,203,B,3,5,201,204
9.709000,9.711142,2.142,203,B,4,5,201,204
9.742000,9.743247,1.247,204,P,0,30,201,-1
9.742000,9.743635,1.635,204,P,1,30,201,-1
9.742000,9.743804,1.804,204,P,2,30,201,-1
9.742000,9.743973,1.973,204,P,3,30,201,-1
9.742000,9.744142,2.142,204,P,4,30,201,-1
9.742000,9.744311,2.311,204,P,5,30,201,-1
9.742000,9.744480,2.480,204,P,6,30,201,-1
9.742000,9.744649,2.649,204,P,7,30,201,-1
9.742000,9.744818,2.818,204,P,8,30,201,-1
9.742000,9.744987,2.987,204,P,9,30,201,-1
9.742000,9.745156,3.156,204,P,10,30,201,-1
9.742000,9.745325,3.325,204,P,11,30,201,-1
9.742000,9.745493,3.493,204,P,12,30,201,-1
9.742000,9.745662,3.662,204,P,13,30,201,-1
9.742000,9.745831,3.831,204,P,14,30,201,-1
9.742000,9.746000,4.000,204,P,15,30,201,-1
9.742000,9.746169,4.169,204,P,16,30,201,-1
9.742000,9.746338,4.338,204,P,17,30,201,-1
9.742000,9.746507,4.507,204,P,18,30,201,-1
9.742000,9.746676,4.676,204,P,19,30,201,-1
9.742000,9.746845,4.845,204,P,20,30,201,-1
9.742000,9.747014,5.014,204,P,21,30,201,-1
9.742000,9.747183,5.183,204,P,22,30,201,-1
9.742000,9.747352,5.352,204,P,23,30,201,-1
9.742000,9.747520,5.520,204,P,24,30,201,-1
9.742000,9.747689,5.689,204,P,25,30,201,-1
9.742000,9.747858,5.858,204,P,26,30,201,-1
9.742000,9.748027,6.027,204,P,27,30,201,-1
9.742000,9.748196,6.196,204,P,28,30,201,-1
9.742000,9.748384,6.384,204,P,29,30,201,-1
9.775000,9.776243,1.243,205,B,0,5,204,207
9.775000,9.776596,1.596,205,B,1,5,204,207
9.775000,9.776765,1.765,205,B,2,5,204,207
9.775000,9.776934,1.934,205,B,3,5,204,207
9.775000,9.777120,2.120,205,B,4,5,204,207
9.808000,9.809246,1.246,206,B,0,5,204,207
